T  474   3j34-A  2.2  3.6   83   231   16 PDB  MOLECULE: CAPSID PROTEIN;                                            
F  475   4dga-D  2.2  4.6   75   134   15 PDB  MOLECULE: TRIMCYP;                                                   
F  476   2r9g-A  2.2  4.0   75   180    4 PDB  MOLECULE: AAA ATPASE, CENTRAL REGION;                                
F  477   3rdh-C  2.2 13.3   69   233    9 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  478   4j8d-D  2.2  6.4   72   162   10 PDB  MOLECULE: HSC70-INTERACTING PROTEIN;                                 
F  479   2c1j-A  2.2 12.2   69   230    9 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  480   4o46-D  2.2 12.2   69   235   12 PDB  MOLECULE: 14-3-3 PROTEIN GAMMA;                                      
F  481   2c1j-B  2.2 12.2   69   230    9 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  482   3p41-A  2.2 12.3   60   283   12 PDB  MOLECULE: GERANYLTRANSTRANSFERASE;                                   
F  483   3rdh-B  2.2 12.5   70   233    9 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  484   2i6h-A  2.1  4.9   80   179    8 PDB  MOLECULE: HYPOTHETICAL PROTEIN ATU0120;                              
F  485   3ltl-A  2.1  3.2   67   191    7 PDB  MOLECULE: BREFELDIN A-INHIBITED GUANINE NUCLEOTIDE-EXCHANGE          
F  486   3uzu-A  2.1 12.3   88   262    9 PDB  MOLECULE: RIBOSOMAL RNA SMALL SUBUNIT METHYLTRANSFERASE A;           
F  487   2af7-D  2.1  4.7   63   122   10 PDB  MOLECULE: GAMMA-CARBOXYMUCONOLACTONE DECARBOXYLASE;                  
F  488   3sja-B  2.1  8.3   58   341    9 PDB  MOLECULE: ATPASE GET3;                                               
F  489   1d3u-B  2.1  7.3   62   201    6 PDB  MOLECULE: TATA-BINDING PROTEIN;                                      
F  490   3tej-B  2.1  7.2   66   286    6 PDB  MOLECULE: ENTEROBACTIN SYNTHASE COMPONENT F;                         
F  491   4hac-A  2.1  3.5   51   312   10 PDB  MOLECULE: MEVALONATE KINASE;                                         
F  492   3e2d-A  2.1  6.3   65   502    8 PDB  MOLECULE: ALKALINE PHOSPHATASE;                                      
F  493   2n5i-A  2.1  2.9   55    90    7 PDB  MOLECULE: PEPTIDYL CARRIER PROTEIN PLTL;                             
F  494   2eht-A  2.1  3.3   51    77   10 PDB  MOLECULE: ACYL CARRIER PROTEIN;                                      
F  495   3jq0-A  2.1  4.4   76   478    9 PDB  MOLECULE: SUSD SUPERFAMILY PROTEIN;                                  
F  496   3brb-B  2.1  3.6   63   271    6 PDB  MOLECULE: PROTO-ONCOGENE TYROSINE-PROTEIN KINASE MER;                
F  497   3fhz-D  2.1  3.4   64   167    9 PDB  MOLECULE: ARGININE REPRESSOR;                                        
F  498   2j3w-B  2.1  4.0   63   167   14 PDB  MOLECULE: TRAFFICKING PROTEIN PARTICLE COMPLEX PROTEIN 2;            
F  499   2rei-A  2.1  3.8   63   277   10 PDB  MOLECULE: EPHRIN TYPE-A RECEPTOR 7;                                  
F  500   1a9w-E  2.1  3.9   56   145   11 PDB  MOLECULE: HEMOGLOBIN (ALPHA CHAIN);                                  
F  501   2ja2-A  2.1  3.5   56   485    5 PDB  MOLECULE: GLUTAMYL-TRNA SYNTHETASE;                                  
F  502   2hjm-A  2.1  3.4   51    91   10 PDB  MOLECULE: HYPOTHETICAL PROTEIN PF1176;                               
F  503   2f33-A  2.1  3.2   53   261    8 PDB  MOLECULE: CALBINDIN;                                                 
F  504   1vku-A  2.1  2.6   48    85    4 PDB  MOLECULE: ACYL CARRIER PROTEIN;                                      
F  505   2abk-A  2.1  3.1   56   211    7 PDB  MOLECULE: ENDONUCLEASE III;                                          
F  506   1qx2-A  2.1  2.5   51    76    4 PDB  MOLECULE: VITAMIN D-DEPENDENT CALCIUM-BINDING PROTEIN, INTE          
F  507   1f9n-B  2.1  2.7   46   149    9 PDB  MOLECULE: ARGININE REPRESSOR/ACTIVATOR PROTEIN;                      
F  508   1ulz-A  2.1  3.0   53   451    9 PDB  MOLECULE: PYRUVATE CARBOXYLASE N-TERMINAL DOMAIN;                    
F  509   3dra-A  2.1  3.4   43   302   14 PDB  MOLECULE: PROTEIN                                                    
F  510   3lf9-A  2.1  2.4   42   120    5 PDB  MOLECULE: 4E10_D0_1IS1A_001_C (T161);                                
F  511   1vct-A  2.1  2.8   41   193    2 PDB  MOLECULE: HYPOTHETICAL PROTEIN PH0236;                               
F  512   1sum-B  2.1  2.8   41   224    2 PDB  MOLECULE: PHOSPHATE TRANSPORT SYSTEM PROTEIN PHOU HOMOLOG 2          
F  513   3n71-A  2.1  3.0   41   469    7 PDB  MOLECULE: HISTONE LYSINE METHYLTRANSFERASE SMYD1;                    
F  514   1a37-A  2.1  3.2   40   195    5 PDB  MOLECULE: 14-3-3 PROTEIN ZETA;                                       
F  515   1s7z-A  2.1  2.2   40   106    5 PDB  MOLECULE: GENE 0.3 PROTEIN;                                          
F  516   1td6-A  2.1  3.4   43   286   12 PDB  MOLECULE: HYPOTHETICAL PROTEIN MG237 HOMOLOG;                        
F  517   2r5s-A  2.1  3.0   41   171    7 PDB  MOLECULE: UNCHARACTERIZED PROTEIN VP0806;                            
F  518   2vgx-B  2.1  3.8   42   145   17 PDB  MOLECULE: CHAPERONE SYCD;                                            
F  519   2ihm-B  2.1  2.5   31   336    6 PDB  MOLECULE: DNA POLYMERASE MU;                                         
F  520   1jud-A  2.1  2.8   35   220    6 PDB  MOLECULE: L-2-HALOACID DEHALOGENASE;                                 
F  521   1ldj-A  2.1  2.7   40   725    5 PDB  MOLECULE: CULLIN HOMOLOG 1;                                          
F  522   2v8i-A  2.1  3.2   40   543   10 PDB  MOLECULE: PECTATE LYASE;                                             
F  523   3iay-A  2.1  2.8   41   885   10 PDB  MOLECULE: 5'-D(*AP*TP*CP*CP*TP*CP*CP*CP*CP*TP*AP*(DOC))-3';          
F  524   3e4b-B  2.1  3.5   42   405   12 PDB  MOLECULE: ALGK;                                                      
F  525   1ghc-A  2.1  2.1   37    75   11 PDB  MOLECULE: GH1;                                                       
F  526   3j7a-U  2.1  2.6   39   149   10 PDB  MOLECULE: 18S RIBOSOMAL RNA;                                         
F  527   1rqg-A  2.1  2.5   37   606    5 PDB  MOLECULE: METHIONYL-TRNA SYNTHETASE;                                 
F  528   2cob-A  2.1  2.8   41    70    7 PDB  MOLECULE: LCOR PROTEIN;                                              
F  529   1sfu-A  2.1  3.1   39    70    8 PDB  MOLECULE: 34L PROTEIN;                                               
F  530   3gz1-A  2.1  3.5   39   144   15 PDB  MOLECULE: CHAPERONE PROTEIN IPGC;                                    
F  531   3hc7-A  2.1  2.6   38   252   13 PDB  MOLECULE: GENE 12 PROTEIN;                                           
F  532   2z2s-C  2.1  3.0   33   172    9 PDB  MOLECULE: RPOE, ECF SIGE;                                            
F  533   3f4w-A  2.1  2.5   33   211    9 PDB  MOLECULE: PUTATIVE HEXULOSE 6 PHOSPHATE SYNTHASE;                    
F  534   2vpw-A  2.1  2.2   34   734    3 PDB  MOLECULE: THIOSULFATE REDUCTASE;                                     
F  535   2r0q-C  2.1  2.8   40   193    8 PDB  MOLECULE: PUTATIVE TRANSPOSON TN552 DNA-INVERTASE BIN3;              
F  536   1a5j-A  2.1  2.8   40   110   10 PDB  MOLECULE: B-MYB;                                                     
F  537   3l7s-A  2.1  2.3   36   737    6 PDB  MOLECULE: 5-METHYLTETRAHYDROPTEROYLTRIGLUTAMATE--HOMOCYSTEI          
F  538   2vbx-A  2.1  2.6   40   149   15 PDB  MOLECULE: TRANSCRIPTIONAL REGULATORY PROTEIN;                        
F  539   1cii-A  2.1  2.5   30   602    3 PDB  MOLECULE: COLICIN IA;                                                
F  540   2bkl-B  2.1  2.9   30   677    3 PDB  MOLECULE: PROLYL ENDOPEPTIDASE;                                      
F  541   1vx7-S  2.1  2.7   30   186    3 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN UL2;                                 
F  542   1ig7-A  2.1  3.4   42    58    7 PDB  MOLECULE: HOMEOTIC PROTEIN MSX-1;                                    
F  543   3k28-A  2.1  3.7   32   423    3 PDB  MOLECULE: GLUTAMATE-1-SEMIALDEHYDE 2,1-AMINOMUTASE 2;                
F  544   2bn5-A  2.1  2.2   29    33    3 PDB  MOLECULE: PSI;                                                       
F  545   4k0j-C  2.1  4.1   56   959    7 PDB  MOLECULE: HEAVY METAL CATION TRICOMPONENT EFFLUX PUMP ZNEA(          
F  546   1xxh-C  2.1  3.7   74   366    1 PDB  MOLECULE: DNA POLYMERASE III, DELTA SUBUNIT;                         
T  547   4usn-K  2.1  2.9   72   210   13 PDB  MOLECULE: P24;                                                       
T  548   1u7k-A  2.1  4.9   79   131    8 PDB  MOLECULE: GAG POLYPROTEIN;                                           
T  549   4ph0-F  2.1  4.5   97   199    8 PDB  MOLECULE: BLV CAPSID;                                                
T  550   3j34-i  2.1  4.9   81   231   16 PDB  MOLECULE: CAPSID PROTEIN;                                            
F  551   2r9g-E  2.1  4.0   74   179    4 PDB  MOLECULE: AAA ATPASE, CENTRAL REGION;                                
F  552   1ss3-A  2.1  6.6   38    50   11 PDB  MOLECULE: POLLEN ALLERGEN OLE E 6;                                   
F  553   3j7k-L  2.1  6.3   75   258    8 PDB  MOLECULE: EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNI          
F  554   3j7j-L  2.1  6.3   75   258    8 PDB  MOLECULE: EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNI          
F  555   2o02-B  2.1 12.3   72   230    8 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  556   2gag-A  2.0  9.9   70   965    9 PDB  MOLECULE: HETEROTETRAMERIC SARCOSINE OXIDASE ALPHA-SUBUNIT;          
F  557   2e87-A  2.0  3.0   59   356    7 PDB  MOLECULE: HYPOTHETICAL PROTEIN PH1320;                               
F  558   2wqn-A  2.0  4.0   61   259    3 PDB  MOLECULE: SERINE/THREONINE-PROTEIN KINASE NEK7;                      
F  559   3pj2-A  2.0  3.6   63   248    2 PDB  MOLECULE: TYROSINE-PROTEIN KINASE BTK;                               
F  560   2ofl-A  2.0  3.8   68   221   10 PDB  MOLECULE: PUTATIVE TETR-FAMILY TRANSCRIPTIONAL REGULATOR;            
F  561   3hyu-B  2.0  3.9   57   146   11 PDB  MOLECULE: HEMOGLOBIN SUBUNIT ALPHA;                                  
F  562   1m6n-A  2.0  3.5   59   802   15 PDB  MOLECULE: PREPROTEIN TRANSLOCASE SECA;                               
F  563   3f6t-B  2.0  3.5   57   517   11 PDB  MOLECULE: ASPARTATE AMINOTRANSFERASE;                                
F  564   3cv0-A  2.0  3.3   41   300    7 PDB  MOLECULE: PEROXISOME TARGETING SIGNAL 1 RECEPTOR PEX5;               
F  565   2w2u-A  2.0  3.3   40    75    8 PDB  MOLECULE: HYPOTHETICAL P60 KATANIN;                                  
F  566   1elr-A  2.0  2.6   41   128   10 PDB  MOLECULE: TPR2A-DOMAIN OF HOP;                                       
F  567   1hz4-A  2.0  3.0   41   366    2 PDB  MOLECULE: MALT REGULATORY PROTEIN;                                   
F  568   3kd7-A  2.0  3.3   41   102    7 PDB  MOLECULE: CTPR390;                                                   
F  569   3bey-D  2.0  3.2   41    94    7 PDB  MOLECULE: CONSERVED PROTEIN O27018;                                  
F  570   1x4q-A  2.0  2.6   40    92    5 PDB  MOLECULE: U4/U6 SMALL NUCLEAR RIBONUCLEOPROTEIN PRP3;                
F  571   2khm-A  2.0  2.3   42   140    2 PDB  MOLECULE: FIBROIN-3;                                                 
F  572   3dfb-A  2.0  3.8   42    83    0 PDB  MOLECULE: METAL-BINDING PROTEIN SMBP;                                
F  573   2ezl-A  2.0  2.1   39    99    8 PDB  MOLECULE: TRANSPOSASE;                                               
F  574   1kfd-A  2.0  2.8   40   560    5 PDB  MOLECULE: DNA POLYMERASE I KLENOW FRAGMENT;                          
F  575   1or7-B  2.0  2.6   38   164   11 PDB  MOLECULE: RNA POLYMERASE SIGMA-E FACTOR;                             
F  576   1tj7-A  2.0  2.7   32   455    6 PDB  MOLECULE: ARGININOSUCCINATE LYASE;                                   
F  577   2zcn-D  2.0  2.8   36   184    8 PDB  MOLECULE: BIOFILM OPERON ICAABCD HTH-TYPE NEGATIVE TRANSCRI          
F  578   2xf5-B  2.0  2.7   39    50    8 PDB  MOLECULE: GP23.1;                                                    
F  579   1d2m-A  2.0  2.3   32   552   13 PDB  MOLECULE: EXCINUCLEASE ABC SUBUNIT B;                                
F  580   3c3w-A  2.0  2.7   37   211    5 PDB  MOLECULE: TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN           
F  581   1a87-A  2.0  2.4   31   297    6 PDB  MOLECULE: COLICIN N;                                                 
F  582   4u95-B  2.0  4.4   64  1033    3 PDB  MOLECULE: MULTIDRUG EFFLUX PUMP SUBUNIT ACRB;                        
F  583   4u8v-B  2.0  4.5   65  1032    5 PDB  MOLECULE: MULTIDRUG EFFLUX PUMP SUBUNIT ACRB;                        
F  584   3aod-C  2.0  5.5   71  1022    3 PDB  MOLECULE: ACRIFLAVINE RESISTANCE PROTEIN B;                          
F  585   3gli-H  2.0  3.9   75   365    1 PDB  MOLECULE: DNA POLYMERASE III SUBUNIT DELTA;                          
F  586   3glh-C  2.0  3.8   71   364    4 PDB  MOLECULE: DNA POLYMERASE III SUBUNIT DELTA;                          
F  587   3gli-C  2.0  3.9   75   365    1 PDB  MOLECULE: DNA POLYMERASE III SUBUNIT DELTA;                          
F  588   3glh-M  2.0  3.7   74   364    4 PDB  MOLECULE: DNA POLYMERASE III SUBUNIT DELTA;                          
F  589   3glh-H  2.0  3.8   70   364    4 PDB  MOLECULE: DNA POLYMERASE III SUBUNIT DELTA;                          
T  590   3bp9-D  2.0  5.2   80   131    9 PDB  MOLECULE: GAG PROTEIN;                                               
F  591   1dk8-A  2.0  6.8   69   147    3 PDB  MOLECULE: AXIN;                                                      
F  592   2c63-C  2.0 12.1   69   233   10 PDB  MOLECULE: 14-3-3 PROTEIN ETA;                                        
F  593   3cuz-A  2.0  4.6   73   529    5 PDB  MOLECULE: MALATE SYNTHASE A;                                         
